job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function
7046,1966,1002,27,302,735,2520,1007,1002,0,1,1,1,1,5,80,13
16236,1795,856,471,302,760,105,2561,1619,0,0,0,1,7,13,116,37
9549,1539,828,431,302,478,1480,1801,862,0,1,0,1,5,1,6,18
3134,2137,599,471,302,98,1933,2335,1023,0,1,1,1,7,4,102,37
16293,2007,550,283,302,182,658,124,477,0,1,1,5,7,13,116,37
4151,397,850,471,302,28,404,368,157,0,1,0,1,7,13,11,37
2264,278,756,391,257,132,551,2449,57,0,1,1,1,0,1,58,31
2211,1549,947,471,302,779,2419,2561,1619,0,1,0,5,7,13,116,37
12666,2274,935,136,302,472,1493,1313,1619,0,1,1,1,5,9,27,9
11057,1444,731,378,185,701,1237,591,1619,0,1,0,1,0,1,55,22
9958,805,687,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
7519,813,486,471,302,486,2372,1698,1619,0,1,0,1,5,1,37,20
5500,251,530,272,302,886,1393,2561,1619,0,0,1,5,7,13,116,37
999,238,963,471,160,886,1010,956,837,0,0,1,1,0,13,32,0
11707,410,622,471,302,667,1085,690,1157,0,1,0,1,5,1,82,37
11518,2274,592,350,302,209,758,2403,529,0,1,0,1,5,13,116,37
14688,732,856,471,302,29,2604,763,804,0,1,1,1,1,1,39,29
5201,208,935,141,302,31,2954,1633,652,0,1,1,1,5,1,58,25
17428,2042,585,471,302,321,1186,575,674,0,1,1,1,5,1,37,31
4408,641,935,471,302,432,2351,1924,706,0,1,1,1,0,1,58,8
8519,1616,1176,471,302,441,1845,2561,1619,0,1,1,5,7,13,116,37
15881,2522,354,44,302,815,3094,2471,1601,0,1,1,1,5,13,21,12
6558,904,1000,471,302,886,1159,1762,1373,0,0,0,1,7,13,46,31
14269,2415,552,471,302,886,9,1966,1631,0,0,0,1,5,1,69,22
11129,557,667,471,302,486,2221,1211,1619,0,1,0,3,2,4,48,7
17737,1554,919,471,302,886,979,2561,1619,0,0,0,1,7,13,48,37
11630,89,209,297,73,469,2131,283,564,0,1,1,1,0,2,105,13
14016,2475,1089,125,142,246,1573,512,1441,1,1,0,1,2,4,22,7
14019,807,684,471,302,797,1704,2207,1107,0,1,1,0,7,1,29,11
4720,2149,413,325,272,610,2986,2308,1619,0,1,1,1,5,13,55,18
15141,1859,474,471,302,230,2902,2542,922,0,1,0,1,5,1,21,18
7195,1352,266,141,302,875,3198,2374,1467,0,1,1,1,5,9,55,37
3760,1670,156,471,302,460,163,2561,1619,0,1,0,1,7,13,37,18
14408,1695,731,271,302,174,627,1482,1619,0,1,0,1,5,13,70,37
8588,1665,919,471,302,886,976,2561,1619,0,0,0,1,7,13,48,37
1956,2128,930,471,302,675,836,1446,1619,0,1,1,1,7,5,116,11
12221,725,801,131,302,886,220,2437,346,0,1,1,1,5,1,38,37
6247,1621,247,272,302,881,182,1309,249,0,1,1,1,0,1,58,22
12847,1540,487,471,302,886,2492,2561,1619,0,0,0,0,5,13,116,37
7101,1528,156,163,302,110,2379,583,465,0,1,1,1,0,1,70,12
5970,643,410,471,302,311,2855,788,1619,0,1,1,1,2,5,55,8
15795,1397,247,313,302,631,2023,1758,1619,0,1,0,1,0,13,18,23
11082,2303,524,313,302,502,1741,758,1619,0,1,1,5,7,13,116,23
13659,718,607,471,302,833,806,2069,1458,0,1,0,1,7,13,105,13
1182,1473,396,272,302,668,530,29,42,0,1,1,5,7,13,116,37
8847,1017,887,471,302,797,1701,2203,1107,0,1,1,0,2,1,29,11
2823,1130,415,471,302,148,1146,2561,1619,0,1,0,5,7,13,116,37
17140,2175,242,163,302,879,3203,600,765,0,1,1,1,5,1,21,12
7528,241,477,272,302,818,1878,2557,1617,0,1,0,5,7,13,116,37
10472,1583,195,471,6,886,2587,712,741,0,1,0,1,6,1,50,17
15755,2217,247,272,302,881,181,1310,247,0,1,1,1,5,1,58,22
7315,570,312,471,302,712,2938,1901,1138,0,1,1,1,2,1,21,7
1902,2184,731,471,302,486,2309,1603,1619,0,1,0,1,2,4,63,15
1375,579,758,471,302,486,2706,1441,1619,0,1,0,1,2,4,43,7
15600,1002,989,197,261,43,1022,1686,1064,0,1,0,1,5,1,70,20
6866,2524,397,471,302,556,2115,21,513,0,1,1,1,0,1,31,12
14168,1859,1013,471,302,149,232,319,808,1,1,1,0,0,13,21,6
2432,1734,103,471,302,756,2993,2561,1619,0,1,0,5,7,13,116,37
10417,2074,199,391,302,284,1640,1856,1619,0,1,0,1,5,9,58,31
3765,462,247,183,302,470,1489,2085,851,0,1,1,1,5,9,37,19
5789,2220,415,339,302,737,2601,2316,744,0,1,1,1,5,13,55,17
6571,2142,610,471,302,886,930,2561,1619,0,0,0,5,7,13,116,37
12884,1386,864,471,302,191,704,1472,1619,0,1,1,3,0,6,74,16
14394,515,930,471,302,675,838,2628,1619,0,1,1,1,7,5,116,11
2155,68,478,391,302,351,3050,783,1619,0,1,1,1,0,1,21,31
11910,1667,950,471,302,515,336,2116,985,0,1,1,1,7,1,116,37
17293,1365,240,436,302,288,2963,2284,1379,0,1,0,1,5,1,55,18
10288,553,610,471,302,486,2210,1211,1619,0,1,0,1,2,4,37,7
3553,28,311,3,302,107,492,955,180,0,1,1,5,7,13,116,37
8,1355,610,471,302,60,3087,848,396,0,1,1,5,7,13,116,37
13871,805,800,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
17752,529,522,471,302,886,144,563,278,0,0,1,1,7,13,64,37
9891,805,554,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
1721,2064,247,471,86,315,240,817,1475,0,1,0,1,2,9,99,31
12529,1754,1162,471,302,329,1382,1366,1619,0,1,0,1,2,4,48,16
5837,1280,922,471,302,289,1390,602,1619,0,1,1,0,5,5,55,18
8449,1072,470,444,24,404,1960,1669,1183,0,1,1,0,5,1,71,11
10667,848,987,63,302,115,511,937,1378,0,1,1,1,0,4,89,25
10597,1559,1110,471,302,362,1795,1387,1619,0,1,0,5,7,13,116,37
14677,250,491,20,302,612,862,2587,103,0,1,0,0,0,1,70,2
98,552,1033,471,302,486,2202,1212,1619,0,1,0,1,2,4,25,7
7439,775,330,471,302,408,2995,615,85,0,1,0,1,2,13,58,37
15743,640,1013,471,302,149,230,213,806,1,1,1,0,5,1,21,6
17762,1737,799,471,302,886,2657,1726,1223,0,0,0,5,7,13,116,37
7655,102,1053,471,302,886,2881,999,1619,1,0,0,5,2,8,116,1
6987,277,1068,391,302,117,509,2561,1619,0,1,1,3,4,7,21,31
12199,850,758,471,302,224,861,390,444,0,1,1,1,0,9,48,31
9589,784,956,266,302,482,900,2561,1619,0,1,0,1,5,13,14,37
8700,2315,618,471,302,708,2295,2410,949,0,1,0,1,0,1,23,22
14131,778,423,471,302,557,1684,2561,1619,0,1,0,2,7,13,116,37
15608,2067,610,391,302,690,2285,2071,1619,0,1,0,5,7,13,116,31
3418,637,311,471,302,188,880,1478,199,0,1,0,1,5,5,55,8
14,1214,681,471,302,322,917,2222,1619,0,1,1,1,6,9,33,23
3051,764,394,471,302,556,2551,6,678,0,1,1,1,5,13,6,12
14686,2236,542,471,302,532,2939,1265,914,1,1,1,1,1,13,21,18
11362,879,636,471,25,886,1115,1663,981,0,0,0,3,6,4,70,22
12184,2343,247,471,302,758,3079,1938,1109,0,1,1,1,2,9,37,12
10553,1750,156,471,302,784,608,6,1619,0,1,1,5,7,13,116,37
14818,2066,950,471,302,886,356,73,1619,0,1,1,1,0,1,69,31
7921,528,486,205,302,886,459,1017,797,0,0,0,5,7,13,116,37
2792,2628,478,471,302,828,535,1235,1445,0,1,1,1,3,1,74,5
1802,2140,466,471,302,886,1508,987,139,0,0,1,5,7,13,116,37
9616,473,1143,471,0,886,2670,1956,381,0,0,1,1,6,9,22,26
11888,306,223,163,302,171,2723,1647,78,0,1,1,1,5,13,70,12
15659,901,247,471,302,886,858,2404,1215,0,0,0,1,7,13,116,37
17203,1281,667,471,293,886,1589,1594,1619,0,0,0,0,0,1,21,18
7469,585,758,471,302,486,2393,1508,1619,0,1,0,3,2,4,8,7
17834,2692,485,471,302,886,3044,2340,1619,1,1,1,5,7,13,116,37
8501,824,983,471,233,886,1028,2561,666,0,0,0,1,2,4,37,31
7813,565,667,471,302,486,2709,1501,1619,0,1,0,1,0,4,25,7
10262,558,1163,471,302,486,2222,1196,1619,0,1,0,3,2,4,37,1
2162,1406,487,270,13,666,1502,2561,1619,0,1,0,1,1,13,103,21
14931,1795,840,471,302,760,104,2561,1619,0,0,0,1,7,13,116,37
5366,570,247,122,73,820,3008,2115,1076,0,1,1,1,2,9,101,7
8373,1959,118,471,82,4,1180,384,1241,0,1,1,1,2,0,37,13
11291,2095,1082,7,203,76,1221,44,37,0,1,0,1,7,13,25,31
17136,2069,67,471,302,383,731,2561,1619,0,1,1,5,7,13,116,37
1810,1580,65,212,235,611,953,1671,1102,0,1,1,1,7,1,48,16
11462,2206,950,471,302,497,638,1638,782,0,0,0,5,7,13,28,37
8596,421,1115,471,302,886,320,2561,1619,0,0,0,1,7,13,48,37
5123,300,468,471,302,899,2702,2168,1619,0,1,0,1,5,5,55,4
5708,1495,1079,34,0,886,1452,2033,958,0,1,0,3,2,4,75,1
7754,1552,161,471,302,254,2429,930,646,0,1,1,5,6,4,116,37
12658,997,765,471,302,744,2618,2561,1619,0,1,0,5,7,13,116,37
13369,206,474,471,302,230,2896,2540,917,0,1,0,1,5,1,21,18
12477,2172,950,471,302,830,2891,2561,1619,0,1,1,1,5,13,58,9
1822,1792,1089,471,302,61,673,1460,1411,0,1,0,1,7,13,80,12
14166,805,648,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
1087,1988,148,471,155,481,1520,2306,750,1,1,0,1,5,9,89,12
4935,2451,967,385,302,743,2381,2086,504,0,0,0,5,7,13,116,37
7411,2763,311,431,302,713,2552,946,713,0,1,1,5,7,13,116,37
9107,1017,1023,471,302,797,1709,2203,1107,0,1,1,0,2,1,29,11
11886,2336,1123,471,302,269,2051,289,687,0,1,1,1,5,13,21,37
13043,928,486,471,302,886,1525,2561,1619,0,0,0,1,5,13,55,37
6321,2437,311,391,302,886,2323,142,1619,0,1,1,5,7,13,116,37
10537,1281,1171,471,302,886,1814,2561,1619,0,0,0,1,5,1,55,18
9317,1681,152,471,302,254,1033,94,324,0,1,1,1,6,4,50,31
17331,103,913,471,302,886,2342,1949,1619,0,0,1,5,7,13,116,37
1773,1938,16,204,302,23,1851,1884,1031,0,1,1,1,6,13,72,17
6302,1058,1089,471,302,886,675,1453,1409,0,0,0,5,7,13,80,23
14897,1439,1032,471,302,760,115,2561,1619,0,0,0,1,7,13,116,37
6516,2113,539,471,302,154,2873,2561,1072,0,1,0,0,7,13,55,18
15463,1730,247,272,302,807,199,541,1446,0,1,0,1,6,13,25,22
4599,1786,360,471,263,886,972,632,1619,0,0,0,1,5,5,29,37
10649,1934,922,471,302,707,2513,2095,1356,0,1,0,1,0,9,37,7
14874,270,247,391,302,439,1438,143,630,0,1,1,1,7,13,37,31
1171,104,1073,471,302,886,285,2561,1619,0,0,0,1,2,13,48,1
1980,2389,585,78,302,639,1312,425,309,0,1,0,1,5,1,21,12
7545,479,922,471,302,707,2473,2090,893,0,1,0,1,2,9,37,7
6895,2772,312,163,302,712,2548,1824,1136,0,1,1,1,7,1,55,12
15649,1880,1089,471,302,735,1605,1658,1619,0,1,0,5,7,13,116,37
7160,224,481,471,80,886,1169,2155,1131,0,0,0,1,1,9,29,11
11513,924,1087,471,116,576,1905,1238,475,0,1,1,1,5,9,46,7
5622,1146,597,208,302,509,1310,697,902,0,1,0,1,5,13,55,17
17581,629,807,471,302,886,1175,921,1269,0,0,0,1,6,9,0,1
14488,1878,311,471,302,837,244,2263,571,0,1,1,1,0,13,58,22
7434,1278,602,471,302,886,1964,1837,1619,0,1,1,3,7,13,116,37
10983,733,607,471,302,822,1761,1056,1619,0,0,0,1,6,2,48,16
11486,192,136,471,302,254,2434,926,646,0,1,0,5,6,4,116,31
1643,405,800,471,302,349,222,643,903,0,1,0,1,5,13,17,26
9962,916,88,143,302,114,2826,2183,586,0,1,1,2,7,13,28,36
15479,1263,349,471,302,886,1376,2561,165,0,1,0,5,7,13,116,37
9348,1702,223,163,161,171,1809,2176,1619,0,1,0,1,7,13,116,12
7430,1715,950,29,302,112,2557,891,1027,0,1,1,3,6,1,70,1
8613,845,615,471,242,353,1468,1987,1192,0,1,1,1,1,1,79,20
1853,1919,196,471,302,259,991,2450,1619,0,1,1,2,5,13,116,18
3103,394,1149,65,302,463,2155,1807,1619,1,1,1,5,7,13,116,37
15814,1123,653,471,302,190,691,2561,1619,0,1,0,5,7,13,116,37
17049,2025,896,232,265,703,308,672,1028,0,1,1,1,5,1,21,31
15079,149,334,163,302,123,436,2250,218,0,1,0,1,0,0,58,12
12286,1209,247,471,302,886,377,2561,1619,0,0,1,1,2,13,23,31
4734,1603,950,471,302,830,394,2561,1619,0,1,1,2,2,9,58,37
15036,950,610,471,20,53,645,136,555,0,1,0,1,5,9,58,12
17469,1038,247,173,162,121,996,2489,1619,0,1,0,1,0,13,110,22
15702,1814,311,346,302,729,398,1118,352,0,1,0,1,5,1,106,24
11385,1368,610,428,286,268,1631,898,11,0,1,0,1,5,1,58,12
12379,789,227,471,302,254,1040,94,324,0,1,1,1,6,4,116,1
5712,511,810,471,302,886,1271,2561,1619,0,0,0,1,0,4,32,1
11786,407,27,471,302,499,1553,2429,142,0,1,1,1,2,1,55,7
2539,1100,1089,471,302,120,2716,1015,1333,0,1,1,1,7,13,21,37
1315,1905,622,471,302,827,1881,470,772,0,1,1,1,2,13,58,29
6716,1084,487,471,302,625,1253,229,501,1,1,1,1,1,1,46,24
11526,2608,98,471,302,89,528,2561,1619,0,1,0,1,7,13,116,37
7183,1563,645,471,261,686,2265,1624,1619,0,1,1,2,6,9,106,18
1560,1171,868,471,302,886,2246,515,1206,0,1,0,0,5,1,109,0
12895,777,487,471,251,747,2626,1055,1369,0,1,0,1,1,5,95,36
16179,2776,500,226,302,584,1921,1157,1619,0,1,0,3,2,10,2,14
9562,1451,15,194,302,636,221,2561,1619,0,1,0,1,0,9,55,22
11740,2601,535,307,259,378,3253,1490,439,0,1,1,1,5,2,80,23
16957,544,769,471,302,396,770,1048,1020,0,1,1,1,7,13,116,7
9771,406,21,471,19,691,2870,553,154,0,1,1,1,7,13,37,37
722,890,855,471,302,886,1069,144,1619,0,0,1,1,6,9,37,13
4372,1906,247,436,302,886,1107,1885,1619,0,0,1,1,0,1,116,18
5879,535,1049,57,302,642,2048,379,239,0,1,1,1,2,4,6,5
16511,1823,696,471,302,3,2809,1175,1502,0,1,0,1,7,13,116,37
6541,1793,487,471,302,886,147,1402,1619,0,0,1,3,7,13,70,31
1945,1614,1042,471,302,735,962,1253,1008,0,1,1,1,7,13,80,37
8571,1044,487,471,302,543,456,1132,913,0,1,0,1,7,13,39,37
5113,1304,868,391,302,509,2093,691,899,0,1,0,1,0,1,21,31
10785,558,678,471,302,486,2182,1600,1619,0,1,0,3,2,4,25,7
6231,2585,688,471,302,886,287,1286,1619,0,0,1,1,7,4,116,37
17668,1913,247,471,229,886,1585,2015,567,0,0,1,1,0,3,8,12
16430,2431,972,471,302,217,723,485,1619,0,1,0,1,0,1,70,0
3583,804,462,373,302,12,439,1630,1307,0,1,0,1,2,13,116,37
6614,2163,1089,471,183,641,1337,2561,1619,0,1,1,1,5,13,30,37
12319,2332,824,471,302,760,55,2561,1619,0,0,0,1,7,13,21,37
7840,807,925,471,302,797,1703,2207,1107,0,1,1,0,2,1,29,11
10246,1932,617,471,302,486,2288,1520,1619,0,1,0,1,2,4,37,7
3960,2408,695,471,302,734,3272,1839,1619,0,1,0,1,5,1,55,18
8314,2123,487,471,302,886,3127,2558,1619,0,1,1,3,7,13,116,37
6016,1241,247,71,302,756,2538,2300,1619,0,1,1,5,7,13,116,37
681,947,126,471,302,374,2934,2561,1636,0,1,1,5,7,13,116,37
899,2276,322,471,302,69,2876,156,1619,0,1,1,1,5,1,58,2
7899,958,611,67,302,533,2689,2433,12,0,1,0,5,7,13,116,37
5983,1312,311,471,302,626,2844,2038,1619,0,0,1,1,6,13,21,6
17126,56,549,282,302,182,15,459,477,0,1,1,5,7,13,116,37
16773,2619,0,233,302,730,1063,1905,1619,0,1,1,5,7,13,116,37
676,99,223,313,71,171,299,2061,1619,0,1,0,1,2,13,55,1
12268,736,953,104,302,36,186,542,551,0,1,1,1,1,5,79,22
12677,2523,354,468,302,815,3093,2488,1602,0,1,1,1,5,13,21,12
7766,492,412,471,302,610,2753,2561,1619,0,1,1,5,7,13,116,37
8651,2318,247,272,0,817,496,33,1574,0,1,0,1,4,1,49,22
15494,187,781,471,302,760,118,2561,1619,0,0,0,1,7,13,116,37
10551,1895,486,471,183,886,1319,2561,1619,0,0,0,1,2,1,21,12
6373,236,840,470,302,878,3276,2642,1619,0,1,0,0,7,13,55,37
10443,1150,88,41,302,737,1523,360,1511,0,1,1,5,7,13,116,37
14938,806,858,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
4146,1736,710,25,302,88,1682,1649,1619,0,1,0,1,2,4,0,13
14060,1594,1012,471,302,652,152,1314,1619,0,1,0,1,7,1,48,16
6160,2231,248,471,302,374,295,1654,1062,0,1,0,5,7,13,116,37
5458,1863,234,471,302,23,1627,2350,1501,0,1,1,5,7,13,116,37
7512,1767,610,330,302,690,2284,2561,1619,0,1,0,5,7,13,116,37
12767,1194,574,391,302,309,347,2160,1416,0,1,1,1,2,1,55,31
4794,1550,950,471,302,779,1501,905,1619,0,1,0,5,7,13,116,37
12727,2461,982,375,302,563,1842,1324,1186,0,1,1,1,5,13,101,20
17416,1864,247,471,114,23,1628,1563,203,0,1,0,1,5,13,72,25
16287,2643,215,418,302,439,579,994,429,0,1,1,1,5,1,37,33
5531,715,234,163,302,460,561,210,1034,0,1,1,5,7,13,116,37
11560,2589,1176,471,302,886,3205,2506,1406,0,0,0,1,5,13,58,12
1065,1465,973,272,302,81,2779,793,1619,0,1,0,1,4,4,58,22
15680,31,247,55,302,631,1890,1727,1619,0,1,0,1,5,13,18,3
2058,133,311,339,302,729,2389,1114,754,0,1,1,1,5,13,106,37
1573,2553,794,57,145,765,543,572,364,0,1,0,1,6,9,6,7
2463,404,967,385,302,743,3107,2088,506,0,0,0,5,7,13,116,37
4023,1488,1166,471,302,735,1204,904,638,0,1,1,5,7,13,80,37
11472,2509,696,471,302,105,1278,2561,1619,0,1,0,5,7,13,116,37
7073,1856,248,309,261,454,1424,432,1083,0,1,1,1,5,4,80,12
7499,2383,520,387,302,458,1803,322,452,0,1,0,3,5,1,48,16
4817,416,185,471,62,480,616,713,1619,0,1,1,1,2,4,48,7
15107,2736,1176,471,302,512,2057,2561,484,0,1,0,5,7,13,116,37
9543,1690,950,274,302,134,554,1223,1326,0,1,1,4,4,9,4,22
17391,1857,998,471,302,735,2868,975,1619,0,1,0,1,7,13,80,37
12296,1612,681,471,302,322,2658,1407,1123,0,1,1,1,2,4,33,1
3907,2538,311,313,302,729,422,1093,1056,0,1,1,1,2,1,106,18
1338,2271,247,471,302,348,1262,640,337,0,1,1,1,7,9,106,31
8925,2048,575,471,302,309,736,1559,818,0,1,0,5,7,13,116,37
8773,1548,953,471,302,779,192,1002,1619,0,1,0,5,7,13,116,37
2326,1230,49,180,180,318,598,34,1619,0,1,1,1,5,13,22,13
6444,1990,1176,471,302,761,1109,2561,1619,0,1,1,5,7,13,116,37
2028,1050,1176,471,220,282,1075,2561,1619,0,1,0,1,5,1,70,2
5442,773,674,471,302,199,11,577,1553,0,1,1,5,7,13,116,37
1578,840,566,29,110,328,1081,526,451,0,1,1,1,2,13,55,1
2397,2234,350,233,302,72,1877,1625,1453,0,1,1,1,5,1,70,12
8442,2185,1002,471,302,735,2425,739,1141,0,1,1,1,7,13,80,37
6061,2341,856,471,302,760,54,2561,1619,0,0,0,1,7,13,21,37
5947,2608,255,471,302,886,3163,777,1619,0,1,1,5,7,13,116,37
6395,202,826,471,302,559,1370,2561,1619,0,0,0,0,7,13,116,37
14817,1458,543,471,302,552,1811,744,370,0,1,0,1,0,1,70,22
16005,562,67,471,302,886,865,889,1619,0,0,0,1,7,13,55,7
17173,2094,645,471,213,886,360,1713,882,0,0,1,1,6,9,22,31
12812,2176,574,471,302,219,811,1296,1619,0,1,0,1,1,9,38,12
7252,2410,5,471,302,838,2343,1484,1619,0,1,0,1,5,1,55,12
1245,2274,247,339,302,886,3036,661,5,0,1,1,1,5,4,95,9
14961,926,112,471,302,244,2687,2500,1515,0,1,0,1,5,9,116,37
4379,1093,245,213,302,886,1094,675,1619,0,0,0,5,7,13,116,37
3863,1859,889,439,302,886,1292,2394,850,1,0,1,3,5,13,106,37
4079,2728,667,471,302,71,2339,2027,1619,0,1,0,5,7,13,116,37
17846,1315,42,471,302,429,1324,1089,1527,0,1,0,1,2,13,116,37
7184,338,1081,80,137,56,1369,938,680,0,1,1,1,2,4,25,7
12554,388,183,426,68,886,630,1928,1085,0,1,0,1,2,13,48,37
1707,570,731,122,115,246,338,998,1436,1,1,0,1,2,4,22,7
11162,926,935,162,302,472,1499,989,1619,0,1,0,1,7,13,55,37
16731,1480,1156,471,195,396,2775,1672,32,0,1,0,1,2,4,70,22
15364,2053,607,391,302,195,590,1417,133,0,1,1,1,6,1,48,31
12983,1496,590,386,288,886,2761,81,1619,0,0,0,1,5,1,48,18
12069,825,744,391,223,55,363,521,1479,0,1,1,1,7,4,22,31
17335,1091,996,471,302,425,1414,973,814,0,1,1,3,0,0,46,23
9135,1512,567,471,302,241,1258,2561,1619,0,1,1,2,6,4,22,23
209,805,677,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
3803,125,667,471,302,71,2321,2020,1619,0,1,0,1,5,1,10,37
4932,2739,1068,471,302,483,329,1169,1560,1,1,1,0,0,13,55,37
13809,2657,316,138,302,724,2576,497,456,0,1,1,1,5,1,106,9
12852,1677,930,471,302,886,1656,2566,1619,0,0,0,0,5,1,55,18
13737,2549,610,471,302,886,2593,1975,1271,0,1,1,1,0,13,55,18
5127,1746,1132,226,302,734,3270,1850,1619,0,1,0,1,5,1,55,18
7332,2045,64,391,302,886,1236,1084,1050,0,0,0,1,0,13,101,31
16527,68,364,471,302,363,2388,1618,1619,0,1,1,1,5,1,21,31
8466,1647,930,471,302,289,1389,1635,1619,0,1,1,0,5,13,55,18
2852,697,156,471,302,826,2960,2554,1596,0,1,0,2,4,13,45,37
11022,806,53,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
5337,2416,372,289,277,886,1178,2561,1619,0,0,0,1,5,5,51,22
55,1661,847,471,302,28,442,2179,161,0,1,0,5,7,13,116,37
8436,1016,995,471,302,797,1700,2204,1107,0,1,0,0,7,1,29,37
16820,1979,573,471,302,886,1918,2561,1619,0,0,0,1,5,13,55,37
12302,2055,953,471,302,527,1688,1814,357,0,0,0,1,1,1,4,31
2349,123,671,471,140,635,3248,1507,604,0,1,1,1,0,0,70,31
3536,603,462,373,302,12,438,1630,1307,0,1,0,1,2,13,116,37
2114,379,926,471,302,29,606,1752,373,0,1,1,1,3,1,38,31
195,1473,126,471,302,288,3271,2561,1619,0,1,0,5,7,13,116,37
13935,2239,1091,226,302,750,1460,1377,1619,0,1,1,5,7,13,116,37
10455,872,15,471,130,231,1357,2561,1619,0,1,0,1,2,13,93,23
10900,398,247,313,302,807,198,1853,1630,0,1,0,1,7,13,116,37
6416,786,1170,471,302,886,293,499,1619,0,0,1,1,6,1,88,11
643,2763,254,141,302,888,448,2637,126,0,1,1,1,5,13,27,23
1641,1298,34,471,302,380,2831,2099,785,0,1,1,5,7,13,116,37
7349,1017,658,471,302,797,1699,2203,1107,0,1,1,0,2,1,29,11
7463,163,486,471,302,505,453,2561,1619,0,0,0,1,7,13,5,37
1743,1953,632,471,302,331,1897,2214,1619,0,1,1,2,7,13,48,16
5509,2301,166,471,302,254,2568,94,324,0,1,1,1,6,4,116,1
8424,343,795,287,302,513,3130,1939,946,0,1,1,1,5,1,37,7
7544,593,88,124,302,886,660,2406,1164,0,1,1,1,7,13,58,37
16585,441,974,471,302,886,1596,2561,1619,0,0,1,5,7,13,116,37
16816,1993,573,471,302,886,1918,2561,1619,0,0,0,1,5,13,55,37
10217,551,1113,471,302,486,2207,1203,1619,0,1,0,5,2,4,59,7
2206,2673,2,471,302,165,1320,1556,1619,0,1,0,5,7,13,116,37
4988,1229,247,471,89,74,2814,2355,1493,0,1,1,1,5,1,55,18
4359,740,663,135,302,886,652,484,505,0,0,0,1,1,1,48,8
2460,2014,207,398,302,886,794,2100,1099,0,0,1,5,7,13,116,37
659,1682,141,471,302,254,1039,94,324,0,1,1,1,6,4,50,1
16749,2091,696,391,302,886,3116,509,1438,1,1,0,1,6,4,56,31
16608,315,982,471,302,872,2505,1295,1619,0,1,0,1,7,13,55,37
5899,1085,234,391,302,288,2610,868,1619,0,1,1,1,5,13,1,31
15613,1573,55,451,302,746,2619,2220,626,0,1,1,5,7,2,48,16
16868,2298,21,471,302,599,235,1021,1225,0,0,0,1,7,13,37,1
13188,1367,156,471,302,218,797,1877,1032,0,1,1,1,5,1,17,18
8690,527,1139,17,170,126,2348,6,1610,0,0,0,1,2,4,48,14
4089,897,339,187,302,584,1919,2005,1619,0,1,1,1,5,1,1,20
11110,190,187,471,302,254,2426,930,646,0,1,1,5,6,4,116,1
3557,331,311,352,302,170,624,446,878,0,1,1,5,7,13,116,37
13803,399,702,471,302,191,1727,1452,1619,0,1,0,3,2,13,74,23
9546,395,1087,92,302,291,2390,2174,213,1,1,1,1,0,1,22,26
17073,2400,1024,471,302,886,1733,1365,1619,0,0,0,0,5,9,44,18
2575,1801,247,471,302,479,3070,126,1556,0,1,1,5,7,13,116,37
8195,2143,278,471,184,745,31,310,420,0,1,0,1,6,9,25,37
3007,1363,223,163,302,171,2739,873,76,0,1,0,1,5,9,70,12
12552,2531,247,208,302,756,2540,2313,151,0,1,0,5,7,13,116,37
5447,2682,920,452,302,516,1526,1668,1619,0,1,0,1,2,4,38,25
3424,467,300,163,302,729,402,1119,1054,0,1,1,1,5,9,106,12
3891,148,1147,471,302,850,1562,150,1249,0,1,1,5,7,13,116,37
9595,1772,534,471,302,822,1760,1134,603,0,0,0,0,6,2,46,16
7726,478,795,471,302,513,2459,328,947,0,1,1,1,0,4,8,37
2399,1168,198,471,43,886,2405,1097,1619,0,0,1,1,0,13,55,18
5431,1658,848,471,302,28,442,2179,161,0,1,0,5,7,13,116,37
9084,2079,475,471,302,473,1506,1933,94,0,1,0,1,5,13,55,31
2055,586,610,122,302,137,2760,992,972,0,1,1,3,7,13,116,7
9928,667,387,471,302,361,1199,2268,92,0,1,0,1,0,1,55,12
990,409,574,12,242,245,505,593,312,0,1,1,1,5,5,79,23
14367,2029,671,471,302,635,2501,2561,698,0,1,1,1,0,9,70,31
14191,551,950,471,302,486,2191,1373,1619,0,1,0,1,2,4,25,7
9037,1471,1075,272,302,815,3095,2128,1619,0,1,0,5,7,13,116,22
7139,2665,134,471,302,254,2428,930,646,0,1,1,5,6,4,116,7
2128,2333,97,364,302,529,1692,2270,1317,0,1,1,1,7,5,55,12
4061,810,487,471,140,886,2565,2223,1272,0,0,0,1,2,13,29,11
8849,1360,468,208,302,899,159,1408,328,0,1,0,1,5,5,55,17
9745,60,950,391,302,276,2363,2058,428,0,1,0,1,5,13,58,31
1277,278,247,391,302,843,2029,642,1619,0,1,0,1,5,1,55,31
10357,551,67,471,302,486,2216,1198,1619,0,1,0,1,2,4,35,7
6257,704,993,374,302,587,2570,1270,1049,0,1,0,3,7,13,116,37
